TransactionID;CustomerID;Date;ProductID;Price;Qty;TotalAmount;StoreID
TR59918;92;14/08/2022;P7;9400;5;47000;12
TR62875;138;14/08/2022;P9;10000;3;30000;1
TR63743;232;14/08/2022;P7;9400;4;37600;10
TR75956;63;14/08/2022;P4;12000;1;12000;1
TR91249;191;14/08/2022;P10;15000;1;15000;14
TR98478;171;14/08/2022;P6;18000;2;36000;11
TR99770;114;14/08/2022;P1;8800;10;88000;3
TR11204;278;15/08/2022;P1;8800;5;44000;11
TR11859;447;15/08/2022;P6;18000;4;72000;9
TR22704;427;15/08/2022;P10;15000;3;45000;3
TR27209;82;15/08/2022;P4;12000;1;12000;14
TR27212;72;15/08/2022;P9;10000;3;30000;8
TR29441;169;15/08/2022;P10;15000;5;75000;13
TR30375;306;15/08/2022;P10;15000;4;60000;8
TR36292;434;15/08/2022;P1;8800;10;88000;10
TR44799;7;15/08/2022;P7;9400;6;56400;12
TR49089;444;15/08/2022;P1;8800;6;52800;13
TR56687;31;15/08/2022;P2;3200;7;22400;13
TR65514;392;15/08/2022;P10;15000;1;15000;2
TR76683;104;15/08/2022;P10;15000;1;15000;7
TR86426;148;15/08/2022;P10;15000;3;45000;6
TR89274;44;15/08/2022;P5;4200;5;21000;14
TR10996;233;16/08/2022;P2;3200;5;16000;11
TR11078;306;16/08/2022;P5;4200;4;16800;9
TR27017;133;16/08/2022;P1;8800;2;17600;5
TR67563;243;16/08/2022;P10;15000;4;60000;12
TR6865;233;16/08/2022;P3;7500;5;37500;7
TR88722;207;16/08/2022;P5;4200;3;12600;6
TR96686;164;16/08/2022;P2;3200;6;19200;7
TR17343;294;17/08/2022;P5;4200;5;21000;7
TR23240;71;17/08/2022;P10;15000;1;15000;1
TR23581;374;17/08/2022;P6;18000;3;54000;11
TR24726;400;17/08/2022;P5;4200;4;16800;9
TR31792;3;17/08/2022;P5;4200;4;16800;13
TR36668;311;17/08/2022;P8;16000;3;48000;1
TR38813;330;17/08/2022;P4;12000;2;24000;7
TR39038;230;17/08/2022;P5;4200;5;21000;11
TR52651;141;17/08/2022;P9;10000;2;20000;10
TR55359;58;17/08/2022;P1;8800;6;52800;8
TR57804;368;17/08/2022;P10;15000;3;45000;2
TR59461;245;17/08/2022;P5;4200;4;16800;14
TR74365;92;17/08/2022;P5;4200;5;21000;5
TR97069;418;17/08/2022;P3;7500;2;15000;11
TR11946;96;18/08/2022;P4;12000;1;12000;4
TR1651;206;18/08/2022;P9;10000;2;20000;11
TR18370;219;18/08/2022;P10;15000;4;60000;11
TR21036;348;18/08/2022;P3;7500;3;22500;14
TR26389;8;18/08/2022;P9;10000;7;70000;4
TR32615;392;18/08/2022;P5;4200;5;21000;10
TR38016;279;18/08/2022;P4;12000;2;24000;14
TR50919;235;18/08/2022;P7;9400;4;37600;7
TR55343;151;18/08/2022;P4;12000;5;60000;10
TR59533;432;18/08/2022;P10;15000;4;60000;1
TR61742;378;18/08/2022;P2;3200;7;22400;8
TR62739;327;18/08/2022;P3;7500;1;7500;11
TR67148;152;18/08/2022;P7;9400;6;56400;5
TR69230;121;18/08/2022;P5;4200;3;12600;3
TR94616;320;18/08/2022;P7;9400;2;18800;4
TR9566;285;18/08/2022;P2;3200;3;9600;8
TR12254;358;19/08/2022;P10;15000;5;75000;1
TR29922;434;19/08/2022;P4;12000;5;60000;11
TR38424;253;19/08/2022;P6;18000;2;36000;7
TR47515;423;19/08/2022;P10;15000;3;45000;1
TR55053;295;19/08/2022;P1;8800;7;61600;9
TR56072;172;19/08/2022;P1;8800;6;52800;2
TR58613;369;19/08/2022;P1;8800;5;44000;13
TR64408;370;19/08/2022;P4;12000;4;48000;14
TR64559;363;19/08/2022;P1;8800;4;35200;7
TR79884;172;19/08/2022;P5;4200;2;8400;5
TR88766;37;19/08/2022;P1;8800;8;70400;4
TR91404;422;19/08/2022;P5;4200;4;16800;6
TR97594;164;19/08/2022;P3;7500;1;7500;4
TR98514;158;19/08/2022;P9;10000;6;60000;8
TR132;25;20/08/2022;P3;7500;3;22500;12
TR13510;155;20/08/2022;P9;10000;1;10000;14
TR17342;237;20/08/2022;P9;10000;1;10000;2
TR25951;297;20/08/2022;P6;18000;2;36000;4
TR29720;392;20/08/2022;P8;16000;3;48000;8
TR38193;266;20/08/2022;P4;12000;1;12000;2
TR47260;171;20/08/2022;P10;15000;1;15000;8
TR51435;164;20/08/2022;P9;10000;3;30000;11
TR89937;411;20/08/2022;P7;9400;5;47000;1
TR96772;255;20/08/2022;P7;9400;6;56400;10
TR9683;416;20/08/2022;P10;15000;1;15000;2
TR995;198;20/08/2022;P8;16000;1;16000;10
TR12455;142;21/08/2022;P8;16000;3;48000;6
TR15666;88;21/08/2022;P3;7500;6;45000;10
TR2029;135;21/08/2022;P5;4200;3;12600;4
TR26170;300;21/08/2022;P10;15000;2;30000;2
TR26519;244;21/08/2022;P2;3200;7;22400;8
TR27463;187;21/08/2022;P10;15000;2;30000;11
TR30057;167;21/08/2022;P4;12000;3;36000;6
TR33805;47;21/08/2022;P10;15000;4;60000;11
TR37346;417;21/08/2022;P1;8800;7;61600;9
TR50797;358;21/08/2022;P10;15000;3;45000;4
TR51709;40;21/08/2022;P5;4200;3;12600;4
TR68253;314;21/08/2022;P9;10000;6;60000;14
TR75704;254;21/08/2022;P5;4200;5;21000;9
TR88968;385;21/08/2022;P9;10000;6;60000;9
TR90484;377;21/08/2022;P5;4200;4;16800;12
TR91652;431;21/08/2022;P2;3200;6;19200;1
TR93938;29;21/08/2022;P9;10000;5;50000;9
TR97809;230;21/08/2022;P5;4200;5;21000;6
TR16185;117;22/08/2022;P6;18000;1;18000;12
TR35657;359;22/08/2022;P2;3200;3;9600;3
TR4126;118;22/08/2022;P9;10000;2;20000;11
TR48587;23;22/08/2022;P3;7500;5;37500;1
TR49083;263;22/08/2022;P8;16000;3;48000;3
TR55706;418;22/08/2022;P8;16000;3;48000;2
TR62175;341;22/08/2022;P10;15000;2;30000;9
TR70458;308;22/08/2022;P10;15000;2;30000;8
TR81210;24;22/08/2022;P1;8800;6;52800;8
TR8623;341;22/08/2022;P2;3200;4;12800;7
TR87881;98;22/08/2022;P9;10000;5;50000;11
TR89053;284;22/08/2022;P5;4200;2;8400;3
TR91932;188;22/08/2022;P1;8800;2;17600;8
TR94853;229;22/08/2022;P2;3200;4;12800;1
TR14192;436;23/08/2022;P2;3200;6;19200;7
TR14426;43;23/08/2022;P7;9400;3;28200;12
TR19803;301;23/08/2022;P9;10000;3;30000;13
TR22534;334;23/08/2022;P5;4200;5;21000;5
TR68513;268;23/08/2022;P5;4200;2;8400;12
TR8376;421;23/08/2022;P3;7500;3;22500;2
TR89077;357;23/08/2022;P10;15000;5;75000;3
TR91700;146;23/08/2022;P10;15000;2;30000;11
TR9249;147;23/08/2022;P5;4200;5;21000;11
TR94517;406;23/08/2022;P5;4200;4;16800;3
TR99580;28;23/08/2022;P10;15000;4;60000;13
TR1624;94;24/08/2022;P1;8800;8;70400;13
TR17545;142;24/08/2022;P7;9400;4;37600;5
TR25746;223;24/08/2022;P10;15000;5;75000;9
TR3119;232;24/08/2022;P3;7500;3;22500;1
TR37048;119;24/08/2022;P4;12000;5;60000;13
TR39081;163;24/08/2022;P4;12000;2;24000;13
TR4084;271;24/08/2022;P3;7500;4;30000;5
TR40897;156;24/08/2022;P8;16000;3;48000;7
TR63886;369;24/08/2022;P8;16000;2;32000;1
TR71922;306;24/08/2022;P3;7500;6;45000;2
TR77911;53;24/08/2022;P10;15000;1;15000;1
TR78686;76;24/08/2022;P7;9400;5;47000;2
TR95050;446;24/08/2022;P5;4200;4;16800;11
TR16562;106;25/08/2022;P2;3200;3;9600;5
TR16832;441;25/08/2022;P6;18000;1;18000;6
TR1846;425;25/08/2022;P4;12000;3;36000;3
TR25437;338;25/08/2022;P7;9400;4;37600;5
TR28178;154;25/08/2022;P2;3200;5;16000;2
TR29269;77;25/08/2022;P6;18000;4;72000;11
TR33707;75;25/08/2022;P9;10000;1;10000;7
TR36891;60;25/08/2022;P1;8800;8;70400;9
TR37685;260;25/08/2022;P1;8800;6;52800;12
TR40214;71;25/08/2022;P7;9400;2;18800;6
TR43554;376;25/08/2022;P1;8800;10;88000;12
TR55359;27;25/08/2022;P7;9400;2;18800;12
TR68675;4;25/08/2022;P7;9400;3;28200;14
TR69826;191;25/08/2022;P1;8800;7;61600;3
TR74573;109;25/08/2022;P5;4200;4;16800;4
TR74579;131;25/08/2022;P5;4200;3;12600;9
TR75034;268;25/08/2022;P10;15000;3;45000;6
TR8922;72;25/08/2022;P9;10000;7;70000;8
TR95371;46;25/08/2022;P5;4200;2;8400;14
TR22235;434;26/08/2022;P4;12000;1;12000;14
TR37397;264;26/08/2022;P10;15000;4;60000;2
TR43983;368;26/08/2022;P8;16000;1;16000;1
TR61498;357;26/08/2022;P2;3200;6;19200;1
TR63825;207;26/08/2022;P4;12000;3;36000;5
TR84960;273;26/08/2022;P5;4200;3;12600;5
TR12201;352;27/08/2022;P8;16000;3;48000;13
TR20992;435;27/08/2022;P9;10000;7;70000;1
TR26350;8;27/08/2022;P2;3200;4;12800;14
TR29927;265;27/08/2022;P8;16000;2;32000;3
TR37185;161;27/08/2022;P10;15000;4;60000;11
TR53207;338;27/08/2022;P5;4200;2;8400;4
TR6899;299;27/08/2022;P7;9400;3;28200;13
TR75819;397;27/08/2022;P9;10000;1;10000;4
TR91047;250;27/08/2022;P10;15000;1;15000;2
TR97950;330;27/08/2022;P1;8800;8;70400;4
TR99324;292;27/08/2022;P6;18000;3;54000;9
TR14989;202;28/08/2022;P2;3200;7;22400;11
TR18138;146;28/08/2022;P3;7500;1;7500;4
TR23947;34;28/08/2022;P5;4200;2;8400;4
TR34848;428;28/08/2022;P5;4200;5;21000;4
TR48254;195;28/08/2022;P8;16000;1;16000;6
TR62819;184;28/08/2022;P1;8800;7;61600;5
TR71741;36;28/08/2022;P9;10000;6;60000;9
TR81955;102;28/08/2022;P9;10000;2;20000;8
TR82050;145;28/08/2022;P1;8800;3;26400;2
TR87447;362;28/08/2022;P10;15000;2;30000;10
TR89566;408;28/08/2022;P10;15000;3;45000;13
TR91768;160;28/08/2022;P6;18000;1;18000;4
TR98746;155;28/08/2022;P7;9400;6;56400;10
TR16690;353;29/08/2022;P5;4200;5;21000;6
TR17660;209;29/08/2022;P6;18000;3;54000;12
TR45310;318;29/08/2022;P3;7500;1;7500;3
TR55449;317;29/08/2022;P5;4200;5;21000;8
TR57021;384;29/08/2022;P2;3200;4;12800;9
TR58354;404;29/08/2022;P1;8800;3;26400;6
TR64723;217;29/08/2022;P3;7500;5;37500;2
TR7241;351;29/08/2022;P8;16000;3;48000;14
TR75138;19;29/08/2022;P8;16000;2;32000;11
TR9402;161;29/08/2022;P7;9400;2;18800;4
TR95596;423;29/08/2022;P8;16000;1;16000;9
TR11644;293;30/08/2022;P3;7500;1;7500;12
TR11870;282;30/08/2022;P7;9400;3;28200;11
TR15572;32;30/08/2022;P4;12000;2;24000;8
TR25557;139;30/08/2022;P7;9400;6;56400;14
TR31765;329;30/08/2022;P4;12000;3;36000;6
TR34067;38;30/08/2022;P6;18000;3;54000;7
TR38944;248;30/08/2022;P7;9400;4;37600;12
TR3915;206;30/08/2022;P10;15000;5;75000;9
TR4319;329;30/08/2022;P3;7500;6;45000;12
TR59731;272;30/08/2022;P2;3200;7;22400;2
TR60829;256;30/08/2022;P7;9400;2;18800;2
TR6162;309;30/08/2022;P1;8800;8;70400;13
TR64729;252;30/08/2022;P2;3200;7;22400;12
TR6832;423;30/08/2022;P3;7500;6;45000;12
TR6907;298;30/08/2022;P3;7500;1;7500;1
TR71313;401;30/08/2022;P3;7500;6;45000;11
TR74741;234;30/08/2022;P3;7500;5;37500;12
TR96145;326;30/08/2022;P3;7500;3;22500;13
TR97351;254;30/08/2022;P8;16000;1;16000;4
TR97399;46;30/08/2022;P9;10000;3;30000;2
TR18538;24;31/08/2022;P5;4200;5;21000;12
TR24712;294;31/08/2022;P10;15000;3;45000;5
TR49366;13;31/08/2022;P10;15000;5;75000;5
TR51156;208;31/08/2022;P5;4200;5;21000;13
TR68328;112;31/08/2022;P7;9400;2;18800;2
TR68655;314;31/08/2022;P4;12000;1;12000;7
TR85194;390;31/08/2022;P3;7500;4;30000;13
TR9684;16;31/08/2022;P2;3200;5;16000;12
TR99756;279;31/08/2022;P1;8800;6;52800;13
TR1570;167;01/04/2022;P1;8800;10;88000;2
TR20448;374;01/04/2022;P5;4200;3;12600;6
TR21972;423;01/04/2022;P4;12000;4;48000;5
TR30075;162;01/04/2022;P6;18000;2;36000;12
TR37604;282;01/04/2022;P6;18000;2;36000;6
TR5146;282;01/04/2022;P5;4200;4;16800;6
TR67389;445;01/04/2022;P4;12000;2;24000;2
TR68241;75;01/04/2022;P7;9400;3;28200;5
TR7470;153;01/09/2022;P3;7500;2;15000;7
TR77543;55;01/09/2022;P5;4200;3;12600;4
TR82183;444;01/09/2022;P5;4200;3;12600;8
TR83657;36;01/09/2022;P5;4200;3;12600;2
TR86268;413;01/09/2022;P3;7500;5;37500;11
TR92136;140;01/09/2022;P7;9400;4;37600;5
TR96869;103;01/09/2022;P2;3200;4;12800;9
TR98274;146;01/09/2022;P5;4200;3;12600;3
TR16677;217;02/09/2022;P2;3200;5;16000;8
TR28208;105;02/09/2022;P10;15000;1;15000;3
TR30469;210;02/09/2022;P1;8800;7;61600;13
TR40379;422;02/09/2022;P2;3200;7;22400;7
TR46823;269;02/09/2022;P7;9400;6;56400;1
TR50181;289;02/09/2022;P5;4200;2;8400;7
TR51422;443;02/09/2022;P1;8800;8;70400;13
TR52983;130;02/09/2022;P8;16000;2;32000;3
TR55857;175;02/09/2022;P5;4200;2;8400;6
TR56170;398;02/09/2022;P10;15000;5;75000;13
TR64658;282;02/09/2022;P5;4200;3;12600;6
TR6532;61;02/09/2022;P5;4200;3;12600;8
TR76847;362;02/09/2022;P7;9400;3;28200;8
TR80901;12;02/09/2022;P1;8800;10;88000;3
TR83941;10;02/09/2022;P5;4200;3;12600;1
TR10750;377;03/09/2022;P5;4200;2;8400;4
TR13595;268;03/09/2022;P6;18000;4;72000;2
TR2837;412;03/09/2022;P10;15000;1;15000;5
TR28840;413;03/09/2022;P7;9400;4;37600;7
TR36938;330;03/09/2022;P9;10000;5;50000;4
TR45595;264;03/09/2022;P7;9400;2;18800;9
TR49953;215;03/09/2022;P7;9400;4;37600;4
TR50379;137;03/09/2022;P1;8800;6;52800;12
TR53618;118;03/09/2022;P10;15000;5;75000;9
TR54455;305;03/09/2022;P9;10000;3;30000;6
TR78094;35;03/09/2022;P2;3200;7;22400;7
TR91952;231;03/09/2022;P10;15000;5;75000;10
TR15472;336;04/09/2022;P6;18000;1;18000;3
TR16421;316;04/09/2022;P3;7500;2;15000;12
TR1877;382;04/09/2022;P3;7500;2;15000;14
TR28701;369;04/09/2022;P1;8800;7;61600;11
TR3104;125;04/09/2022;P5;4200;5;21000;14
TR33209;213;04/09/2022;P5;4200;2;8400;6
TR35055;11;04/09/2022;P7;9400;4;37600;6
TR36807;167;04/09/2022;P6;18000;3;54000;8
TR42955;74;04/09/2022;P2;3200;5;16000;2
TR51628;444;04/09/2022;P2;3200;6;19200;3
TR63130;291;04/09/2022;P1;8800;2;17600;12
TR7318;305;04/09/2022;P10;15000;2;30000;7
TR79242;107;04/09/2022;P8;16000;3;48000;1
TR86503;370;04/09/2022;P7;9400;5;47000;14
TR91849;208;04/09/2022;P2;3200;6;19200;10
TR14437;29;05/09/2022;P2;3200;5;16000;9
TR1959;310;05/09/2022;P10;15000;2;30000;14
TR45818;384;05/09/2022;P6;18000;3;54000;6
TR52447;77;05/09/2022;P7;9400;2;18800;13
TR56968;281;05/09/2022;P3;7500;6;45000;9
TR59606;307;05/09/2022;P10;15000;5;75000;14
TR65251;268;05/09/2022;P2;3200;5;16000;9
TR7427;158;05/09/2022;P5;4200;4;16800;6
TR78882;209;05/09/2022;P5;4200;5;21000;9
TR81827;441;05/09/2022;P5;4200;3;12600;2
TR91724;217;05/09/2022;P3;7500;6;45000;14
TR29805;243;06/09/2022;P4;12000;2;24000;14
TR67381;316;06/09/2022;P5;4200;5;21000;7
TR75662;206;06/09/2022;P5;4200;5;21000;13
TR90114;21;06/09/2022;P8;16000;2;32000;14
TR94623;320;06/09/2022;P6;18000;4;72000;1
TR15243;97;07/09/2022;P4;12000;2;24000;14
TR19364;37;07/09/2022;P5;4200;3;12600;1
TR20317;53;07/09/2022;P5;4200;4;16800;1
TR28219;280;07/09/2022;P6;18000;1;18000;12
TR53948;187;07/09/2022;P10;15000;2;30000;13
TR71949;270;07/09/2022;P9;10000;4;40000;9
TR74289;304;07/09/2022;P8;16000;3;48000;14
TR77633;187;07/09/2022;P2;3200;7;22400;11
TR85896;86;07/09/2022;P5;4200;2;8400;9
TR89081;296;07/09/2022;P10;15000;3;45000;6
TR97423;262;07/09/2022;P7;9400;5;47000;12
TR99723;417;07/09/2022;P7;9400;5;47000;11
TR14054;424;08/09/2022;P5;4200;5;21000;10
TR17682;422;08/09/2022;P4;12000;3;36000;2
TR27494;447;08/09/2022;P2;3200;7;22400;4
TR28643;175;08/09/2022;P4;12000;1;12000;10
TR28689;428;08/09/2022;P10;15000;2;30000;6
TR32896;317;08/09/2022;P5;4200;3;12600;10
TR35472;8;08/04/2022;P4;12000;2;24000;8
TR3689;351;08/04/2022;P5;4200;2;8400;1
TR58906;150;08/04/2022;P3;7500;1;7500;4
TR7016;375;08/04/2022;P2;3200;5;16000;2
TR97242;310;08/04/2022;P9;10000;3;30000;1
TR11531;308;09/09/2022;P7;9400;2;18800;4
TR25829;88;09/09/2022;P6;18000;4;72000;11
TR26416;384;09/09/2022;P4;12000;1;12000;9
TR2750;370;09/09/2022;P3;7500;4;30000;14
TR3310;2;09/09/2022;P9;10000;1;10000;12
TR37874;235;09/09/2022;P3;7500;1;7500;3
TR39787;442;09/09/2022;P5;4200;3;12600;3
TR51447;158;09/09/2022;P8;16000;2;32000;12
TR570;340;09/09/2022;P4;12000;5;60000;1
TR61002;222;09/09/2022;P1;8800;5;44000;4
TR61203;180;09/09/2022;P9;10000;4;40000;12
TR63789;35;09/09/2022;P5;4200;5;21000;6
TR70268;273;09/09/2022;P2;3200;3;9600;13
TR70505;186;09/09/2022;P1;8800;4;35200;7
TR88971;119;09/09/2022;P3;7500;6;45000;9
TR1318;369;10/09/2022;P6;18000;1;18000;7
TR17221;444;10/09/2022;P6;18000;3;54000;13
TR17696;219;10/09/2022;P4;12000;4;48000;10
TR2688;415;10/09/2022;P5;4200;5;21000;4
TR31177;200;10/09/2022;P10;15000;1;15000;3
TR32283;362;10/09/2022;P2;3200;6;19200;11
TR43238;424;10/09/2022;P1;8800;9;79200;12
TR59812;438;10/09/2022;P5;4200;2;8400;13
TR64458;35;10/09/2022;P7;9400;5;47000;4
TR64948;347;10/09/2022;P2;3200;7;22400;3
TR76347;203;10/09/2022;P10;15000;5;75000;1
TR78580;418;10/09/2022;P10;15000;1;15000;8
TR83938;205;10/09/2022;P7;9400;5;47000;1
TR84455;265;10/09/2022;P8;16000;1;16000;6
TR85365;415;10/04/2022;P5;4200;3;12600;11
TR87064;364;10/04/2022;P3;7500;6;45000;6
TR93601;171;10/04/2022;P7;9400;3;28200;5
TR97954;296;10/04/2022;P2;3200;6;19200;13
TR17643;278;11/09/2022;P10;15000;4;60000;5
TR20051;123;11/09/2022;P5;4200;5;21000;5
TR21310;1;11/09/2022;P6;18000;2;36000;8
TR27877;300;11/09/2022;P5;4200;3;12600;11
TR30910;284;11/09/2022;P1;8800;10;88000;6
TR43384;445;11/09/2022;P7;9400;5;47000;10
TR52798;193;11/09/2022;P5;4200;4;16800;6
TR56984;187;11/09/2022;P4;12000;3;36000;7
TR5759;82;11/09/2022;P9;10000;5;50000;3
TR59840;102;11/09/2022;P4;12000;1;12000;9
TR66506;20;11/09/2022;P1;8800;5;44000;3
TR66567;133;11/09/2022;P8;16000;1;16000;3
TR75058;412;11/09/2022;P2;3200;4;12800;4
TR94244;14;11/09/2022;P8;16000;3;48000;4
TR97104;271;11/09/2022;P10;15000;1;15000;2
TR9792;345;11/09/2022;P8;16000;2;32000;13
TR11815;270;12/09/2022;P2;3200;6;19200;10
TR12310;249;12/09/2022;P4;12000;5;60000;14
TR24953;327;12/09/2022;P7;9400;4;37600;11
TR25709;73;12/09/2022;P6;18000;1;18000;7
TR2613;239;12/09/2022;P9;10000;3;30000;3
TR33933;108;12/09/2022;P2;3200;4;12800;10
TR35558;192;12/09/2022;P4;12000;2;24000;10
TR45916;382;12/09/2022;P8;16000;3;48000;4
TR46768;415;12/09/2022;P9;10000;3;30000;9
TR56411;229;12/09/2022;P8;16000;2;32000;7
TR59491;201;12/09/2022;P3;7500;2;15000;4
TR61828;17;12/09/2022;P5;4200;2;8400;14
TR75793;314;12/09/2022;P7;9400;2;18800;5
TR77268;86;12/04/2022;P1;8800;2;17600;7
TR81541;267;12/04/2022;P3;7500;6;45000;8
TR93663;419;12/04/2022;P2;3200;6;19200;13
TR96375;9;12/04/2022;P1;8800;8;70400;6
TR17679;184;13/09/2022;P4;12000;5;60000;7
TR22673;403;13/09/2022;P2;3200;6;19200;10
TR23680;158;13/09/2022;P5;4200;2;8400;3
TR2661;157;13/09/2022;P2;3200;4;12800;3
TR444;208;13/09/2022;P7;9400;4;37600;5
TR44681;183;13/09/2022;P5;4200;4;16800;3
TR56383;431;13/09/2022;P3;7500;5;37500;12
TR6364;433;13/09/2022;P9;10000;7;70000;8
TR65650;156;13/09/2022;P2;3200;3;9600;8
TR67882;288;13/09/2022;P10;15000;1;15000;1
TR6948;1;13/09/2022;P5;4200;4;16800;11
TR73019;73;13/09/2022;P4;12000;3;36000;8
TR85760;349;13/09/2022;P1;8800;5;44000;1
TR91828;120;13/04/2022;P1;8800;3;26400;1
TR95473;406;13/04/2022;P3;7500;3;22500;2
TR97188;203;13/04/2022;P1;8800;5;44000;8
TR98735;303;13/04/2022;P8;16000;3;48000;13
TR31439;67;14/09/2022;P9;10000;6;60000;7
TR3426;116;14/09/2022;P8;16000;1;16000;11
TR35733;211;14/09/2022;P9;10000;7;70000;4
TR43929;358;14/09/2022;P6;18000;3;54000;12
TR48295;365;14/09/2022;P10;15000;2;30000;13
TR66903;70;14/09/2022;P3;7500;6;45000;2
TR6896;178;14/09/2022;P5;4200;5;21000;2
TR69862;272;14/09/2022;P8;16000;2;32000;12
TR73044;11;14/09/2022;P1;8800;10;88000;6
TR76592;220;14/09/2022;P5;4200;4;16800;7
TR8584;293;14/09/2022;P8;16000;3;48000;4
TR98491;297;14/09/2022;P8;16000;1;16000;8
TR14074;393;15/09/2022;P3;7500;6;45000;1
TR25774;255;15/09/2022;P5;4200;4;16800;11
TR45362;346;15/09/2022;P3;7500;2;15000;11
TR50501;283;15/09/2022;P10;15000;4;60000;5
TR54132;244;15/09/2022;P1;8800;9;79200;7
TR57013;328;15/09/2022;P7;9400;6;56400;1
TR6476;96;15/09/2022;P5;4200;5;21000;9
TR721;284;15/09/2022;P2;3200;7;22400;7
TR76746;14;15/09/2022;P5;4200;3;12600;4
TR82094;183;15/09/2022;P3;7500;2;15000;1
TR91899;272;15/09/2022;P5;4200;3;12600;3
TR92804;156;15/09/2022;P10;15000;5;75000;3
TR12669;301;16/09/2022;P10;15000;1;15000;8
TR16147;111;16/09/2022;P4;12000;2;24000;8
TR18405;139;16/09/2022;P1;8800;7;61600;13
TR22318;148;16/09/2022;P4;12000;2;24000;11
TR24641;401;16/09/2022;P10;15000;2;30000;2
TR29719;421;16/09/2022;P10;15000;3;45000;5
TR4394;31;16/09/2022;P8;16000;2;32000;10
TR45649;317;16/09/2022;P9;10000;4;40000;6
TR46900;319;16/09/2022;P10;15000;2;30000;11
TR48214;172;16/09/2022;P5;4200;4;16800;9
TR48554;178;16/09/2022;P2;3200;3;9600;13
TR56367;98;16/09/2022;P4;12000;4;48000;11
TR57531;103;16/09/2022;P2;3200;4;12800;4
TR57863;3;16/09/2022;P3;7500;3;22500;3
TR6049;446;16/09/2022;P7;9400;2;18800;3
TR624;257;16/09/2022;P10;15000;1;15000;10
TR73135;22;16/09/2022;P4;12000;4;48000;7
TR79050;317;16/09/2022;P1;8800;10;88000;6
TR79221;318;16/09/2022;P7;9400;2;18800;2
TR8315;184;16/09/2022;P7;9400;5;47000;5
TR88240;80;16/09/2022;P10;15000;4;60000;1
TR1280;60;17/09/2022;P10;15000;5;75000;2
TR13717;256;17/09/2022;P9;10000;2;20000;10
TR21967;124;17/09/2022;P8;16000;3;48000;10
TR37097;153;17/09/2022;P3;7500;2;15000;2
TR43385;57;17/09/2022;P4;12000;2;24000;14
TR54141;160;17/09/2022;P4;12000;1;12000;10
TR57613;314;17/09/2022;P7;9400;2;18800;4
TR62540;324;17/09/2022;P9;10000;2;20000;4
TR76436;15;17/09/2022;P5;4200;5;21000;14
TR94664;320;17/09/2022;P9;10000;3;30000;1
TR99441;141;17/09/2022;P3;7500;5;37500;3
TR10049;427;18/09/2022;P4;12000;1;12000;9
TR28003;264;18/09/2022;P10;15000;5;75000;5
TR28611;299;18/09/2022;P6;18000;1;18000;1
TR29040;85;18/09/2022;P2;3200;7;22400;3
TR36585;35;18/09/2022;P2;3200;3;9600;9
TR37857;20;18/09/2022;P6;18000;4;72000;6
TR3835;1;18/09/2022;P6;18000;3;54000;4
TR52356;82;18/09/2022;P3;7500;3;22500;3
TR53649;237;18/09/2022;P8;16000;3;48000;7
TR60742;335;18/09/2022;P4;12000;2;24000;7
TR64402;306;18/09/2022;P3;7500;1;7500;7
TR66552;218;18/09/2022;P4;12000;1;12000;3
TR8136;10;18/09/2022;P7;9400;5;47000;13
TR92092;193;18/09/2022;P5;4200;3;12600;1
TR15604;12;19/09/2022;P9;10000;1;10000;13
TR21096;22;19/09/2022;P9;10000;1;10000;14
TR39034;129;19/09/2022;P7;9400;6;56400;10
TR43892;3;19/09/2022;P7;9400;3;28200;14
TR48732;89;19/09/2022;P5;4200;4;16800;5
TR49201;233;19/09/2022;P9;10000;3;30000;12
TR65977;404;19/09/2022;P5;4200;3;12600;9
TR71150;115;19/09/2022;P10;15000;1;15000;10
TR71291;148;19/09/2022;P7;9400;6;56400;3
TR71882;399;19/09/2022;P5;4200;2;8400;2
TR75977;30;19/09/2022;P5;4200;3;12600;12
TR89812;329;19/09/2022;P10;15000;1;15000;7
TR14954;263;20/09/2022;P4;12000;1;12000;6
TR21487;124;20/09/2022;P9;10000;3;30000;10
TR28011;409;20/09/2022;P9;10000;3;30000;5
TR30599;212;20/09/2022;P2;3200;4;12800;14
TR31610;297;20/09/2022;P8;16000;1;16000;9
TR4679;400;20/09/2022;P7;9400;4;37600;11
TR4760;434;20/09/2022;P7;9400;6;56400;10
TR51463;269;20/09/2022;P5;4200;2;8400;13
TR58558;217;20/09/2022;P10;15000;3;45000;2
TR76975;108;20/09/2022;P4;12000;3;36000;8
TR89820;83;20/09/2022;P2;3200;3;9600;6
TR95626;264;20/09/2022;P10;15000;5;75000;7
TR11955;247;21/09/2022;P10;15000;3;45000;7
TR14327;47;21/09/2022;P10;15000;1;15000;6
TR19515;10;21/09/2022;P10;15000;4;60000;7
TR2148;93;21/09/2022;P4;12000;1;12000;2
TR22263;227;21/09/2022;P4;12000;1;12000;14
TR2321;206;21/09/2022;P2;3200;5;16000;3
TR26678;272;21/09/2022;P6;18000;2;36000;4
TR69629;326;21/09/2022;P10;15000;5;75000;8
TR73769;52;21/09/2022;P5;4200;4;16800;13
TR7917;386;21/09/2022;P5;4200;3;12600;12
TR8324;117;21/09/2022;P8;16000;3;48000;6
TR86108;319;21/09/2022;P2;3200;3;9600;13
TR93904;277;21/09/2022;P1;8800;7;61600;2
